sample	tissue	type	sample_type
GTEX-QVJO-0011-R10A-SM-2S1QJ	LGG	LGG_normal_GTEx	normal
GTEX-11GSO-0011-R3b-SM-57WB2	LGG	LGG_normal_GTEx	normal
GTEX-XOTO-0011-R11B-SM-4B64O	LGG	LGG_normal_GTEx	normal
GTEX-XOTO-0011-R5A-SM-4B657	LGG	LGG_normal_GTEx	normal
GTEX-13OW7-0011-R5b-SM-5O9DM	LGG	LGG_normal_GTEx	normal
GTEX-13OW7-0011-R8b-SM-5L3HR	LGG	LGG_normal_GTEx	normal
GTEX-14ASI-0011-R6a-SM-5S2UZ	LGG	LGG_normal_GTEx	normal
GTEX-QVJO-0011-R7A-SM-2S1QO	LGG	LGG_normal_GTEx	normal
GTEX-147GR-0011-R4a-SM-5S2V2	LGG	LGG_normal_GTEx	normal
GTEX-147GR-0011-R9a-SM-5S2UY	LGG	LGG_normal_GTEx	normal
GTEX-WVLH-0011-R6A-SM-3MJFZ	LGG	LGG_normal_GTEx	normal
GTEX-145LU-2626-SM-5LU9Z	LGG	LGG_normal_GTEx	normal
GTEX-QDT8-0011-R5A-SM-32PKN	LGG	LGG_normal_GTEx	normal
GTEX-PVOW-0011-R3A-SM-32PKX	LGG	LGG_normal_GTEx	normal
GTEX-ZUA1-0011-R5b-SM-51MTG	LGG	LGG_normal_GTEx	normal
GTEX-13N1W-0011-R10b-SM-5MR4H	LGG	LGG_normal_GTEx	normal
GTEX-13FXS-0011-R10a-SM-5J2MA	LGG	LGG_normal_GTEx	normal
GTEX-14BIL-0011-R10a-SM-5SI75	LGG	LGG_normal_GTEx	normal
GTEX-11GSP-0011-R8b-SM-5NQ79	LGG	LGG_normal_GTEx	normal
GTEX-13OW8-0011-R11a-SM-5L3GT	LGG	LGG_normal_GTEx	normal
GTEX-13OW8-0011-R1a-SM-5L3HI	LGG	LGG_normal_GTEx	normal
GTEX-13OW8-0011-R10a-SM-5L3H6	LGG	LGG_normal_GTEx	normal
GTEX-13N1W-0011-R9b-SM-5MR4R	LGG	LGG_normal_GTEx	normal
GTEX-13FHP-0011-R1b-SM-5K7XL	LGG	LGG_normal_GTEx	normal
GTEX-13OW8-0011-R7a-SM-5L3FP	LGG	LGG_normal_GTEx	normal
GTEX-13NZA-0011-R5b-SM-5KM4K	LGG	LGG_normal_GTEx	normal
GTEX-X4EP-0011-R6A-SM-3P629	LGG	LGG_normal_GTEx	normal
GTEX-148VJ-0011-R9b-SM-5SI77	LGG	LGG_normal_GTEx	normal
GTEX-WWYW-0011-R6A-SM-3NB3G	LGG	LGG_normal_GTEx	normal
GTEX-WL46-0011-R1A-SM-3LK6M	LGG	LGG_normal_GTEx	normal
GTEX-12ZZZ-3126-SM-5LZU6	LGG	LGG_normal_GTEx	normal
GTEX-13SLW-0011-R5b-SM-5SI6Z	LGG	LGG_normal_GTEx	normal
GTEX-XLM4-0011-R10A-SM-4AT5P	LGG	LGG_normal_GTEx	normal
GTEX-13OVL-0011-R11b-SM-5L3G7	LGG	LGG_normal_GTEx	normal
GTEX-WL46-0011-R7A-SM-3LK7X	LGG	LGG_normal_GTEx	normal
GTEX-WZTO-0011-R11A-SM-4E3K9	LGG	LGG_normal_GTEx	normal
GTEX-Q2AG-2926-SM-2HMJ3	LGG	LGG_normal_GTEx	normal
GTEX-XLM4-0011-R4B-SM-4AT5C	LGG	LGG_normal_GTEx	normal
GTEX-RU72-3026-SM-5SI7Y	LGG	LGG_normal_GTEx	normal
GTEX-12WS9-0011-R3a-SM-5CVNF	LGG	LGG_normal_GTEx	normal
GTEX-13FLV-0011-R10b-SM-5LZZ2	LGG	LGG_normal_GTEx	normal
GTEX-13OW8-2926-SM-5L3FV	LGG	LGG_normal_GTEx	normal
GTEX-12WSF-0011-R4b-SM-5HL88	LGG	LGG_normal_GTEx	normal
GTEX-13SLX-0011-R2b-SM-5S2VP	LGG	LGG_normal_GTEx	normal
GTEX-13FLV-0011-R5a-SM-5LZWT	LGG	LGG_normal_GTEx	normal
GTEX-13SLX-0011-R9b-SM-5SI6X	LGG	LGG_normal_GTEx	normal
GTEX-S7SE-0011-R10A-SM-2XCDF	LGG	LGG_normal_GTEx	normal
GTEX-13FLV-0011-R6a-SM-5KLZ4	LGG	LGG_normal_GTEx	normal
GTEX-11ZU8-0011-R3a-SM-5BC6U	LGG	LGG_normal_GTEx	normal
GTEX-13G51-3126-SM-5IJG7	LGG	LGG_normal_GTEx	normal
GTEX-NPJ8-0011-R11A-SM-2YUMS	LGG	LGG_normal_GTEx	normal
GTEX-NPJ8-0011-R1a-SM-2HMLC	LGG	LGG_normal_GTEx	normal
GTEX-145MH-0011-R10b-SM-5PNUK	LGG	LGG_normal_GTEx	normal
GTEX-TSE9-3026-SM-3DB76	LGG	LGG_normal_GTEx	normal
GTEX-N7MS-0011-R7a-SM-2HMKN	LGG	LGG_normal_GTEx	normal
GTEX-139TT-0011-R1a-SM-5LZVD	LGG	LGG_normal_GTEx	normal
GTEX-Y8DK-0011-R6A-SM-4V6EG	LGG	LGG_normal_GTEx	normal
GTEX-ZYY3-3126-SM-5SI9L	LGG	LGG_normal_GTEx	normal
GTEX-RVPU-0011-R3A-SM-2XCAE	LGG	LGG_normal_GTEx	normal
GTEX-1399T-0011-R4b-SM-5DUVX	LGG	LGG_normal_GTEx	normal
GTEX-144GO-0011-R6b-SM-5S2V7	LGG	LGG_normal_GTEx	normal
GTEX-144GO-0011-R5a-SM-5PNUR	LGG	LGG_normal_GTEx	normal
GTEX-RVPU-0011-R7A-SM-2XCAB	LGG	LGG_normal_GTEx	normal
GTEX-13JUV-0011-R11a-SM-5LZYH	LGG	LGG_normal_GTEx	normal
GTEX-13JUV-0011-R6b-SM-5LZYG	LGG	LGG_normal_GTEx	normal
GTEX-N7MS-2425-SM-26GMD	LGG	LGG_normal_GTEx	normal
GTEX-X4XY-0011-R10B-SM-46MWS	LGG	LGG_normal_GTEx	normal
GTEX-N7MS-2526-SM-2D7W3	LGG	LGG_normal_GTEx	normal
GTEX-11WQC-0011-R8b-SM-57WCH	LGG	LGG_normal_GTEx	normal
GTEX-PWO3-0011-R2A-SM-2S1OX	LGG	LGG_normal_GTEx	normal
GTEX-11OF3-0011-R5a-SM-57WB4	LGG	LGG_normal_GTEx	normal
GTEX-ZAB4-0011-R2a-SM-4RGNP	LGG	LGG_normal_GTEx	normal
GTEX-ZAB4-0011-R7a-SM-4SOKE	LGG	LGG_normal_GTEx	normal
GTEX-RNOR-0011-R7A-SM-2TF4V	LGG	LGG_normal_GTEx	normal
GTEX-13X6K-0011-R10a-SM-5P9JR	LGG	LGG_normal_GTEx	normal
GTEX-11ZVC-0011-R3a-SM-5BC6V	LGG	LGG_normal_GTEx	normal
GTEX-13JVG-0011-R11a-SM-5KM53	LGG	LGG_normal_GTEx	normal
GTEX-139UC-0011-R4a-SM-5K7XM	LGG	LGG_normal_GTEx	normal
GTEX-13X6K-0011-R5b-SM-5PNUE	LGG	LGG_normal_GTEx	normal
GTEX-11WQK-0011-R9b-SM-5BC6N	LGG	LGG_normal_GTEx	normal
GTEX-13O3O-0011-R6b-SM-5P9GY	LGG	LGG_normal_GTEx	normal
GTEX-NL3H-0011-R6a-SM-2I3G8	LGG	LGG_normal_GTEx	normal
GTEX-ZF28-0011-R1a-SM-4WWD1	LGG	LGG_normal_GTEx	normal
GTEX-147F4-0011-R6b-SM-5S2UP	LGG	LGG_normal_GTEx	normal
GTEX-147F4-0011-R8b-SM-5S2UN	LGG	LGG_normal_GTEx	normal
GTEX-13VXU-0011-R3b-SM-5O9CU	LGG	LGG_normal_GTEx	normal
GTEX-ZDXO-0011-R1a-SM-4WKF4	LGG	LGG_normal_GTEx	normal
GTEX-YJ89-0011-R8b-SM-4SOK8	LGG	LGG_normal_GTEx	normal
GTEX-ZDXO-0011-R11a-SM-4WWD9	LGG	LGG_normal_GTEx	normal
GTEX-Z93S-0011-R2a-SM-4RGNG	LGG	LGG_normal_GTEx	normal
GTEX-13RTL-0011-R1a-SM-5PNZ8	LGG	LGG_normal_GTEx	normal
GTEX-13FTY-0011-R1a-SM-5LZXE	LGG	LGG_normal_GTEx	normal
GTEX-T2IS-0011-R2A-SM-32QPF	LGG	LGG_normal_GTEx	normal
GTEX-11WQK-3026-SM-5EQL6	LGG	LGG_normal_GTEx	normal
GTEX-11ZTS-3226-SM-5EGID	LGG	LGG_normal_GTEx	normal
GTEX-12WSD-0011-R2a-SM-5LZWB	LGG	LGG_normal_GTEx	normal
GTEX-QVJO-0011-R4A-SM-2S1QL	LGG	LGG_normal_GTEx	normal
GTEX-147GR-0011-R10b-SM-5S2UM	LGG	LGG_normal_GTEx	normal
GTEX-QVJO-0011-R5A-SM-2S1QM	LGG	LGG_normal_GTEx	normal
GTEX-13OW7-0011-R4b-SM-5O9CX	LGG	LGG_normal_GTEx	normal
GTEX-13NYS-3126-SM-5KLYV	LGG	LGG_normal_GTEx	normal
GTEX-XOTO-0011-R1B-SM-4B65C	LGG	LGG_normal_GTEx	normal
GTEX-147GR-0011-R7a-SM-5S2RP	LGG	LGG_normal_GTEx	normal
GTEX-ZUA1-0011-R1a-SM-4YCE2	LGG	LGG_normal_GTEx	normal
GTEX-WVLH-0011-R7A-SM-3MJFB	LGG	LGG_normal_GTEx	normal
GTEX-ZXG5-0011-R6a-SM-57WBZ	LGG	LGG_normal_GTEx	normal
GTEX-WVLH-0011-R8A-SM-3MJFC	LGG	LGG_normal_GTEx	normal
GTEX-12ZZY-2926-SM-5DUXO	LGG	LGG_normal_GTEx	normal
GTEX-13OVJ-0011-R9b-SM-5L3GD	LGG	LGG_normal_GTEx	normal
GTEX-13O3Q-0011-R11b-SM-5KM2W	LGG	LGG_normal_GTEx	normal
GTEX-1445S-3026-SM-5O9BR	LGG	LGG_normal_GTEx	normal
GTEX-WVLH-2926-SM-3MJG5	LGG	LGG_normal_GTEx	normal
GTEX-13N1W-0011-R11a-SM-5MR3D	LGG	LGG_normal_GTEx	normal
GTEX-12126-0011-R9b-SM-5BC6P	LGG	LGG_normal_GTEx	normal
GTEX-ZVT3-0011-R3b-SM-51MTJ	LGG	LGG_normal_GTEx	normal
GTEX-RU72-0011-R11A-SM-2TF6J	LGG	LGG_normal_GTEx	normal
GTEX-QVUS-0011-R10A-SM-3GIK3	LGG	LGG_normal_GTEx	normal
GTEX-ZE9C-0011-R3a-SM-4WKGT	LGG	LGG_normal_GTEx	normal
GTEX-NL3H-0011-R7a-SM-2I3G5	LGG	LGG_normal_GTEx	normal
GTEX-Q2AG-0011-R6A-SM-2HML7	LGG	LGG_normal_GTEx	normal
GTEX-QVUS-0011-R6A-SM-3GACX	LGG	LGG_normal_GTEx	normal
GTEX-131YS-3026-SM-5EGHY	LGG	LGG_normal_GTEx	normal
GTEX-144GL-0011-R5b-SM-5PNUJ	LGG	LGG_normal_GTEx	normal
GTEX-T6MN-2626-SM-32PMQ	LGG	LGG_normal_GTEx	normal
GTEX-13FHP-0011-R6b-SM-5LZY6	LGG	LGG_normal_GTEx	normal
GTEX-13QJC-0011-R2b-SM-5PNUN	LGG	LGG_normal_GTEx	normal
GTEX-13G51-0011-R1a-SM-5LZYR	LGG	LGG_normal_GTEx	normal
GTEX-NL4W-0011-R8a-SM-2I3G4	LGG	LGG_normal_GTEx	normal
GTEX-14BIM-3126-SM-5Q5C7	LGG	LGG_normal_GTEx	normal
GTEX-NPJ7-0011-R1a-SM-3GACT	LGG	LGG_normal_GTEx	normal
GTEX-WZTO-0011-R1B-SM-3NMAR	LGG	LGG_normal_GTEx	normal
GTEX-X4EP-3026-SM-3P5YP	LGG	LGG_normal_GTEx	normal
GTEX-13N2G-0011-R1b-SM-5MR3G	LGG	LGG_normal_GTEx	normal
GTEX-11NV4-2126-SM-5N9DS	LGG	LGG_normal_GTEx	normal
GTEX-139TS-0011-R6a-SM-5J2OB	LGG	LGG_normal_GTEx	normal
GTEX-XLM4-0011-R8A-SM-4AT44	LGG	LGG_normal_GTEx	normal
GTEX-11H98-0011-R8a-SM-5NQ8V	LGG	LGG_normal_GTEx	normal
GTEX-12WS9-0011-R5b-SM-5P9EV	LGG	LGG_normal_GTEx	normal
GTEX-13PDP-0011-R6b-SM-5O9D5	LGG	LGG_normal_GTEx	normal
GTEX-13SLX-0011-R8b-SM-5PNWZ	LGG	LGG_normal_GTEx	normal
GTEX-YFC4-0011-R10a-SM-4SOK5	LGG	LGG_normal_GTEx	normal
GTEX-13JVG-0011-R5a-SM-5MR4O	LGG	LGG_normal_GTEx	normal
GTEX-N7MS-0011-R3a-SM-5SI8H	LGG	LGG_normal_GTEx	normal
GTEX-S7SE-0011-R6A-SM-2XCD9	LGG	LGG_normal_GTEx	normal
GTEX-NPJ8-0011-R1a-SM-5SI8B	LGG	LGG_normal_GTEx	normal
GTEX-13NYS-0011-R10a-SM-5MR4S	LGG	LGG_normal_GTEx	normal
GTEX-NPJ8-0011-R5a-SM-2HMJY	LGG	LGG_normal_GTEx	normal
GTEX-NPJ8-0011-R7a-SM-2HMJV	LGG	LGG_normal_GTEx	normal
GTEX-ZE9C-0011-R9a-SM-4WWCY	LGG	LGG_normal_GTEx	normal
GTEX-13NYB-0011-R1b-SM-5KM4F	LGG	LGG_normal_GTEx	normal
GTEX-139TT-0011-R7b-SM-5J2MN	LGG	LGG_normal_GTEx	normal
GTEX-11ZUS-0011-R11b-SM-5BC7B	LGG	LGG_normal_GTEx	normal
GTEX-Z93S-0011-R3b-SM-4RGNH	LGG	LGG_normal_GTEx	normal
GTEX-12WSH-0011-R10a-SM-5LZUS	LGG	LGG_normal_GTEx	normal
GTEX-13PL6-3126-SM-5LUAR	LGG	LGG_normal_GTEx	normal
GTEX-1399T-0011-R8b-SM-5IJD8	LGG	LGG_normal_GTEx	normal
GTEX-ZDXO-0011-R8a-SM-4WWD7	LGG	LGG_normal_GTEx	normal
GTEX-ZDXO-0011-R7a-SM-4WWCU	LGG	LGG_normal_GTEx	normal
GTEX-13JUV-0011-R1a-SM-5LZY4	LGG	LGG_normal_GTEx	normal
GTEX-13112-2926-SM-5DUWT	LGG	LGG_normal_GTEx	normal
GTEX-145LS-0011-R4b-SM-5S2UT	LGG	LGG_normal_GTEx	normal
GTEX-13RTJ-0011-R11a-SM-5O9CK	LGG	LGG_normal_GTEx	normal
GTEX-RNOR-0011-R3A-SM-2TF5J	LGG	LGG_normal_GTEx	normal
GTEX-12ZZW-2926-SM-5LZUP	LGG	LGG_normal_GTEx	normal
GTEX-145LS-0011-R7a-SM-5PNWM	LGG	LGG_normal_GTEx	normal
GTEX-131XH-0011-R1a-SM-5DUWA	LGG	LGG_normal_GTEx	normal
GTEX-12696-3026-SM-5FQTU	LGG	LGG_normal_GTEx	normal
GTEX-12ZZX-0011-R11a-SM-5DUVJ	LGG	LGG_normal_GTEx	normal
GTEX-X261-0011-R11A-SM-4E3JY	LGG	LGG_normal_GTEx	normal
GTEX-RNOR-0011-R5A-SM-2TF4J	LGG	LGG_normal_GTEx	normal
GTEX-ZZPT-2926-SM-5EQ5S	LGG	LGG_normal_GTEx	normal
GTEX-X261-0011-R8A-SM-4E3I5	LGG	LGG_normal_GTEx	normal
GTEX-13X6K-0011-R3b-SM-5PNUD	LGG	LGG_normal_GTEx	normal
GTEX-X585-0011-R11B-SM-46MUZ	LGG	LGG_normal_GTEx	normal
GTEX-12ZZY-3026-SM-5GCOU	LGG	LGG_normal_GTEx	normal
GTEX-RU72-0011-R10A-SM-2TF6D	LGG	LGG_normal_GTEx	normal
GTEX-ZVZQ-0011-R8a-SM-51MR5	LGG	LGG_normal_GTEx	normal
GTEX-YJ89-0011-R11a-SM-4SOKA	LGG	LGG_normal_GTEx	normal
GTEX-Q2AG-0011-R3A-SM-2HMJ9	LGG	LGG_normal_GTEx	normal
GTEX-13CF2-0011-R7b-SM-5K7UV	LGG	LGG_normal_GTEx	normal
GTEX-ZF28-0011-R6a-SM-4WKHI	LGG	LGG_normal_GTEx	normal
GTEX-ZF28-0011-R7a-SM-4WKF5	LGG	LGG_normal_GTEx	normal
GTEX-R55E-0011-R5A-SM-2TC5N	LGG	LGG_normal_GTEx	normal
GTEX-R55E-0011-R8A-SM-2TC66	LGG	LGG_normal_GTEx	normal
GTEX-13NYS-0011-R8a-SM-5MR5H	LGG	LGG_normal_GTEx	normal
GTEX-R55E-0011-R7A-SM-2TC5Z	LGG	LGG_normal_GTEx	normal
GTEX-ZYFD-3026-SM-5E44C	LGG	LGG_normal_GTEx	normal
GTEX-X4EP-0011-R3A-SM-3P626	LGG	LGG_normal_GTEx	normal
GTEX-13NYB-0011-R5a-SM-5MR45	LGG	LGG_normal_GTEx	normal
GTEX-ZDXO-0011-R5a-SM-4WKG5	LGG	LGG_normal_GTEx	normal
GTEX-13RTL-0011-R9a-SM-5Q5BR	LGG	LGG_normal_GTEx	normal
GTEX-13OVL-0011-R10a-SM-5L3GS	LGG	LGG_normal_GTEx	normal
GTEX-YJ89-2926-SM-5P9IT	LGG	LGG_normal_GTEx	normal
GTEX-12WSD-0011-R10b-SM-5GU79	LGG	LGG_normal_GTEx	normal
GTEX-TSE9-0011-R9A-SM-3DB7Q	LGG	LGG_normal_GTEx	normal
GTEX-13S7M-0011-R5b-SM-5P9HS	LGG	LGG_normal_GTEx	normal
GTEX-13S7M-0011-R6b-SM-5O9D8	LGG	LGG_normal_GTEx	normal
GTEX-14ASI-0011-R8b-SM-5S2UB	LGG	LGG_normal_GTEx	normal
GTEX-R55E-2526-SM-2TC6H	LGG	LGG_normal_GTEx	normal
GTEX-14ASI-0011-R1b-SM-5S2TY	LGG	LGG_normal_GTEx	normal
GTEX-13N2G-0011-R3b-SM-5MR5G	LGG	LGG_normal_GTEx	normal
GTEX-13N2G-0011-R4b-SM-5MR54	LGG	LGG_normal_GTEx	normal
GTEX-WVLH-0011-R10A-SM-3MJFM	LGG	LGG_normal_GTEx	normal
GTEX-ZDXO-2926-SM-4WKFM	LGG	LGG_normal_GTEx	normal
GTEX-ZUA1-0011-R11b-SM-51MTI	LGG	LGG_normal_GTEx	normal
GTEX-11GSP-0011-R10a-SM-5NQ7J	LGG	LGG_normal_GTEx	normal
GTEX-13OVJ-0011-R7a-SM-5L3G1	LGG	LGG_normal_GTEx	normal
GTEX-T2IS-2926-SM-32QPO	LGG	LGG_normal_GTEx	normal
GTEX-11GSP-0011-R11b-SM-5NQ7V	LGG	LGG_normal_GTEx	normal
GTEX-ZUA1-0011-R8b-SM-51MST	LGG	LGG_normal_GTEx	normal
GTEX-12126-0011-R10b-SM-5BC6T	LGG	LGG_normal_GTEx	normal
GTEX-13G51-3026-SM-5IJB8	LGG	LGG_normal_GTEx	normal
GTEX-13O3O-0011-R1b-SM-5KM2K	LGG	LGG_normal_GTEx	normal
GTEX-NL3H-0011-R10A-SM-2I3E9	LGG	LGG_normal_GTEx	normal
GTEX-12126-0011-R11a-SM-5BC6X	LGG	LGG_normal_GTEx	normal
GTEX-ZVT3-0011-R10b-SM-57WB6	LGG	LGG_normal_GTEx	normal
GTEX-TSE9-2926-SM-5CHQO	LGG	LGG_normal_GTEx	normal
GTEX-13X6I-0011-R5a-SM-5PNWW	LGG	LGG_normal_GTEx	normal
GTEX-Z93S-0011-R10a-SM-4RGNM	LGG	LGG_normal_GTEx	normal
GTEX-14BIM-0011-R11b-SM-5S2RN	LGG	LGG_normal_GTEx	normal
GTEX-13FHP-0011-R5b-SM-5LZY2	LGG	LGG_normal_GTEx	normal
GTEX-X4EP-0011-R5A-SM-3P628	LGG	LGG_normal_GTEx	normal
GTEX-Z93S-0011-R5b-SM-4RGNI	LGG	LGG_normal_GTEx	normal
GTEX-X585-3026-SM-46MWF	LGG	LGG_normal_GTEx	normal
GTEX-XMD1-0011-R6A-SM-4AT5K	LGG	LGG_normal_GTEx	normal
GTEX-1399T-0011-R5b-SM-5IJDK	LGG	LGG_normal_GTEx	normal
GTEX-13SLW-0011-R3b-SM-5SI6Y	LGG	LGG_normal_GTEx	normal
GTEX-11GS4-3126-SM-5A5LH	LGG	LGG_normal_GTEx	normal
GTEX-13VXU-0011-R7b-SM-5SI72	LGG	LGG_normal_GTEx	normal
GTEX-11GSP-3126-SM-5A5LL	LGG	LGG_normal_GTEx	normal
GTEX-13OW6-3026-SM-5J2MI	LGG	LGG_normal_GTEx	normal
GTEX-WZTO-0011-R10B-SM-4E3KB	LGG	LGG_normal_GTEx	normal
GTEX-ZAK1-2926-SM-5HL9S	LGG	LGG_normal_GTEx	normal
GTEX-12WSF-0011-R10a-SM-5LZVH	LGG	LGG_normal_GTEx	normal
GTEX-WZTO-0011-R3B-SM-3NMC6	LGG	LGG_normal_GTEx	normal
GTEX-13OW6-0011-R10a-SM-5L3HE	LGG	LGG_normal_GTEx	normal
GTEX-WHSE-0011-R3A-SM-3P5ZM	LGG	LGG_normal_GTEx	normal
GTEX-NPJ7-0011-R8a-SM-2I3G2	LGG	LGG_normal_GTEx	normal
GTEX-UTHO-0011-R3A-SM-3GIK8	LGG	LGG_normal_GTEx	normal
GTEX-13FLV-0011-R3b-SM-5LZYP	LGG	LGG_normal_GTEx	normal
GTEX-13N2G-0011-R9b-SM-5MR4E	LGG	LGG_normal_GTEx	normal
GTEX-14BIN-3326-SM-5Q5E6	LGG	LGG_normal_GTEx	normal
GTEX-145MG-0011-R3b-SM-5SI67	LGG	LGG_normal_GTEx	normal
GTEX-NPJ8-0011-R10A-SM-2YUMO	LGG	LGG_normal_GTEx	normal
GTEX-NPJ8-2626-SM-2D7W2	LGG	LGG_normal_GTEx	normal
GTEX-13O3Q-0011-R10b-SM-5KM39	LGG	LGG_normal_GTEx	normal
GTEX-ZVZQ-0011-R7b-SM-57WBB	LGG	LGG_normal_GTEx	normal
GTEX-145MG-3026-SM-5RQJA	LGG	LGG_normal_GTEx	normal
GTEX-QMR6-0011-R8A-SM-32PKJ	LGG	LGG_normal_GTEx	normal
GTEX-13X6K-0011-R8b-SM-5PNZ4	LGG	LGG_normal_GTEx	normal
GTEX-13N1W-0011-R5b-SM-5MR5Q	LGG	LGG_normal_GTEx	normal
GTEX-13X6I-0011-R7b-SM-5PNWP	LGG	LGG_normal_GTEx	normal
GTEX-X4XX-0011-R5A-SM-46MWN	LGG	LGG_normal_GTEx	normal
GTEX-ZYY3-3026-SM-5GIEJ	LGG	LGG_normal_GTEx	normal
GTEX-12WSA-0011-R4a-SM-57WB7	LGG	LGG_normal_GTEx	normal
GTEX-ZYFD-2926-SM-5GID9	LGG	LGG_normal_GTEx	normal
GTEX-13NZA-0011-R1b-SM-5LUAF	LGG	LGG_normal_GTEx	normal
GTEX-1399T-0011-R2b-SM-5DUXM	LGG	LGG_normal_GTEx	normal
GTEX-RVPU-0011-R4A-SM-5SI8K	LGG	LGG_normal_GTEx	normal
GTEX-13VXU-0011-R6a-SM-5SI71	LGG	LGG_normal_GTEx	normal
GTEX-NPJ7-0011-R10A-SM-2I3E5	LGG	LGG_normal_GTEx	normal
GTEX-WHSE-0011-R11A-SM-3P5YY	LGG	LGG_normal_GTEx	normal
GTEX-13FHO-0011-R11b-SM-5LZYQ	LGG	LGG_normal_GTEx	normal
GTEX-11H98-0011-R5b-SM-57WCF	LGG	LGG_normal_GTEx	normal
GTEX-N7MT-0011-R2a-SM-2I3GI	LGG	LGG_normal_GTEx	normal
GTEX-N7MT-0011-R3a-SM-2I3GC	LGG	LGG_normal_GTEx	normal
GTEX-ZAB4-0011-R6a-SM-4SOKD	LGG	LGG_normal_GTEx	normal
GTEX-PVOW-0011-R1A-SM-32PL6	LGG	LGG_normal_GTEx	normal
GTEX-ZAB4-0011-R9a-SM-4SOKG	LGG	LGG_normal_GTEx	normal
GTEX-P44G-0011-R2A-SM-2XCD2	LGG	LGG_normal_GTEx	normal
GTEX-13FXS-0011-R11a-SM-5L3DM	LGG	LGG_normal_GTEx	normal
GTEX-P44G-0011-R4A-SM-2I3FB	LGG	LGG_normal_GTEx	normal
GTEX-YFC4-0011-R4a-SM-4RGLQ	LGG	LGG_normal_GTEx	normal
GTEX-RU72-0011-R11A-SM-5SI8G	LGG	LGG_normal_GTEx	normal
GTEX-12WS9-2826-SM-5FQU9	LGG	LGG_normal_GTEx	normal
GTEX-13FXS-0011-R9a-SM-5K7UI	LGG	LGG_normal_GTEx	normal
GTEX-144FL-3026-SM-5O99C	LGG	LGG_normal_GTEx	normal
GTEX-147F4-0011-R10b-SM-5S2WC	LGG	LGG_normal_GTEx	normal
GTEX-13NYS-0011-R5a-SM-5MR4D	LGG	LGG_normal_GTEx	normal
GTEX-YJ89-0011-R6a-SM-4V6GN	LGG	LGG_normal_GTEx	normal
GTEX-ZDXO-0011-R10a-SM-4WWD8	LGG	LGG_normal_GTEx	normal
GTEX-T6MN-0011-R4A-SM-32QPG	LGG	LGG_normal_GTEx	normal
GTEX-YJ89-0011-R5a-SM-4V6GM	LGG	LGG_normal_GTEx	normal
GTEX-13IVO-2926-SM-5L3CZ	LGG	LGG_normal_GTEx	normal
GTEX-NPJ8-0011-R9a-SM-2YUN5	LGG	LGG_normal_GTEx	normal
GTEX-13OW5-0011-R6b-SM-5O9BW	LGG	LGG_normal_GTEx	normal
GTEX-WVLH-0011-R2A-SM-3MJFJ	LGG	LGG_normal_GTEx	normal
GTEX-ZV68-0011-R10a-SM-51MT7	LGG	LGG_normal_GTEx	normal
GTEX-13G51-0011-R7b-SM-5LZXG	LGG	LGG_normal_GTEx	normal
GTEX-13OW7-0011-R1b-SM-5L3HF	LGG	LGG_normal_GTEx	normal
GTEX-13FHO-0011-R1b-SM-5KLZG	LGG	LGG_normal_GTEx	normal
GTEX-XOTO-0011-R3A-SM-4B64W	LGG	LGG_normal_GTEx	normal
GTEX-RU72-2926-SM-2TF66	LGG	LGG_normal_GTEx	normal
GTEX-Z93S-2926-SM-57WB9	LGG	LGG_normal_GTEx	normal
GTEX-OHPN-0011-R10A-SM-5S2U3	LGG	LGG_normal_GTEx	normal
GTEX-12WS9-0011-R2a-SM-5CVNE	LGG	LGG_normal_GTEx	normal
GTEX-13QIC-0011-R10a-SM-5O9C7	LGG	LGG_normal_GTEx	normal
GTEX-13112-0011-R1b-SM-5HL7K	LGG	LGG_normal_GTEx	normal
GTEX-1445S-0011-R8a-SM-5PNWX	LGG	LGG_normal_GTEx	normal
GTEX-1445S-0011-R7b-SM-5PNUG	LGG	LGG_normal_GTEx	normal
GTEX-13VXU-3026-SM-5LU3K	LGG	LGG_normal_GTEx	normal
GTEX-13NYB-3026-SM-5IJD7	LGG	LGG_normal_GTEx	normal
GTEX-145MF-2726-SM-5O995	LGG	LGG_normal_GTEx	normal
GTEX-13SLX-0011-R6a-SM-5PNX4	LGG	LGG_normal_GTEx	normal
GTEX-ZUA1-0011-R6b-SM-4YCDD	LGG	LGG_normal_GTEx	normal
GTEX-QDT8-0011-R9A-SM-5SI8J	LGG	LGG_normal_GTEx	normal
GTEX-13OW7-3026-SM-5L3GY	LGG	LGG_normal_GTEx	normal
GTEX-14BIL-0011-R9a-SM-5SI7A	LGG	LGG_normal_GTEx	normal
GTEX-12WSC-0011-R3a-SM-5P9F1	LGG	LGG_normal_GTEx	normal
GTEX-145LS-0011-R8b-SM-5PNXA	LGG	LGG_normal_GTEx	normal
GTEX-ZF28-0011-R11a-SM-4WWEI	LGG	LGG_normal_GTEx	normal
GTEX-YFC4-0011-R6b-SM-4V6E1	LGG	LGG_normal_GTEx	normal
GTEX-NPJ8-0011-R4a-SM-2HML3	LGG	LGG_normal_GTEx	normal
GTEX-13OW8-0011-R6b-SM-5L3I3	LGG	LGG_normal_GTEx	normal
GTEX-TSE9-0011-R10A-SM-3DB7O	LGG	LGG_normal_GTEx	normal
GTEX-13NYS-0011-R4b-SM-5MR3O	LGG	LGG_normal_GTEx	normal
