tissue	sample_type	tpm
TGCT	normal	4.0807
TGCT	normal	3.8944
TGCT	normal	3.7215
TGCT	normal	3.2856
TGCT	normal	3.2541
TGCT	normal	4.5856
TGCT	normal	3.7688
TGCT	normal	4.322
TGCT	normal	2.7314
TGCT	normal	3.1458
TGCT	normal	3.7888
TGCT	normal	4.208
TGCT	normal	3.7593
TGCT	normal	3.0533
TGCT	normal	4.8043
TGCT	normal	3.5645
TGCT	normal	3.0199
TGCT	normal	3.6771
TGCT	normal	4.3903
TGCT	normal	4.2196
TGCT	normal	3.4504
TGCT	normal	4.0619
TGCT	normal	4.0313
TGCT	normal	3.8013
TGCT	normal	3.8147
TGCT	normal	3.0774
TGCT	normal	3.7709
TGCT	normal	3.2267
TGCT	normal	3.6532
TGCT	normal	3.6042
TGCT	normal	3.866
TGCT	normal	3.7083
TGCT	normal	3.6125
TGCT	normal	3.6219
TGCT	normal	3.573
TGCT	normal	3.7193
TGCT	normal	3.4609
TGCT	normal	3.6405
TGCT	normal	4.4751
TGCT	normal	3.5111
TGCT	normal	4.174
TGCT	normal	4.3779
TGCT	normal	3.5791
TGCT	normal	4.2936
TGCT	normal	3.7116
TGCT	normal	3.492
TGCT	normal	4.5318
TGCT	normal	3.3883
TGCT	normal	3.2328
TGCT	normal	3.9022
TGCT	normal	3.7335
TGCT	normal	2.9071
TGCT	normal	3.5559
TGCT	normal	3.6714
TGCT	normal	4.1186
TGCT	normal	3.506
TGCT	normal	3.1045
TGCT	normal	3.6113
TGCT	normal	3.5947
TGCT	normal	3.5111
TGCT	normal	4.1343
TGCT	normal	2.9032
TGCT	normal	4.1261
TGCT	normal	3.4464
TGCT	normal	2.9186
TGCT	normal	3.7571
TGCT	normal	3.6928
TGCT	normal	3.8866
TGCT	normal	4.4169
TGCT	normal	3.7678
TGCT	normal	3.8993
TGCT	normal	3.4304
TGCT	normal	3.8905
TGCT	normal	3.0585
TGCT	normal	2.9984
TGCT	normal	4.1994
TGCT	normal	3.0463
TGCT	normal	4.3506
TGCT	normal	4.3931
TGCT	normal	3.3336
TGCT	normal	3.2251
TGCT	normal	4.2001
TGCT	normal	3.453
TGCT	normal	4.1812
TGCT	normal	4.0662
TGCT	normal	4.4283
TGCT	normal	3.5262
TGCT	normal	3.7421
TGCT	normal	4.0748
TGCT	normal	3.6289
TGCT	normal	3.2481
TGCT	normal	3.5547
TGCT	normal	3.869
TGCT	normal	3.1813
TGCT	normal	4.2825
TGCT	normal	3.7269
TGCT	normal	3.4868
TGCT	normal	3.2572
TGCT	normal	3.4102
TGCT	normal	3.9599
TGCT	normal	3.6894
TGCT	normal	3.8116
TGCT	normal	3.4143
TGCT	normal	3.7237
TGCT	normal	3.5911
TGCT	normal	3.3435
TGCT	tumor	6.1231
TGCT	tumor	5.1031
TGCT	tumor	5.4588
TGCT	tumor	5.2676
TGCT	tumor	5.4764
TGCT	tumor	5.2754
TGCT	tumor	5.037
TGCT	tumor	5.5558
TGCT	tumor	5.0479
TGCT	tumor	5.2384
TGCT	tumor	6.597
TGCT	tumor	4.8846
TGCT	tumor	4.8545
TGCT	tumor	5.6462
TGCT	tumor	4.306
TGCT	tumor	5.6876
TGCT	tumor	5.429
TGCT	tumor	6.0199
TGCT	tumor	5.7488
TGCT	tumor	5.0099
TGCT	tumor	5.6352
TGCT	tumor	5.8354
TGCT	tumor	6.2747
TGCT	tumor	4.7587
TGCT	tumor	4.866
TGCT	tumor	5.0059
TGCT	tumor	5.899
TGCT	tumor	5.151
TGCT	tumor	4.352
TGCT	tumor	5.8592
TGCT	tumor	6.3728
TGCT	tumor	5.0743
TGCT	tumor	5.4393
TGCT	tumor	5.9385
TGCT	tumor	5.5958
TGCT	tumor	5.4832
TGCT	tumor	5.615
TGCT	tumor	6.6602
TGCT	tumor	5.5327
TGCT	tumor	5.1907
TGCT	tumor	5.248
TGCT	tumor	6.0202
TGCT	tumor	5.9341
TGCT	tumor	5.3625
TGCT	tumor	4.366
TGCT	tumor	6.0409
TGCT	tumor	5.7664
TGCT	tumor	5.2001
TGCT	tumor	4.7887
TGCT	tumor	5.2638
TGCT	tumor	4.8684
TGCT	tumor	5.6784
TGCT	tumor	4.3597
TGCT	tumor	5.1835
TGCT	tumor	5.7063
TGCT	tumor	4.7501
TGCT	tumor	5.022
TGCT	tumor	5.3999
TGCT	tumor	5.7719
TGCT	tumor	5.3388
TGCT	tumor	5.0357
TGCT	tumor	5.4084
TGCT	tumor	6.273
TGCT	tumor	4.7431
TGCT	tumor	3.9137
TGCT	tumor	5.2157
TGCT	tumor	5.8682
TGCT	tumor	5.6651
TGCT	tumor	5.954
TGCT	tumor	5.275
TGCT	tumor	5.2917
TGCT	tumor	5.0291
TGCT	tumor	5.5119
TGCT	tumor	6.2426
TGCT	tumor	6.0162
TGCT	tumor	5.7549
TGCT	tumor	4.9755
TGCT	tumor	6.3425
TGCT	tumor	5.5072
TGCT	tumor	6.1272
TGCT	tumor	4.7198
TGCT	tumor	5.6882
TGCT	tumor	5.1977
TGCT	tumor	5.3352
TGCT	tumor	5.6393
TGCT	tumor	4.7016
TGCT	tumor	5.426
TGCT	tumor	5.1752
TGCT	tumor	4.3119
TGCT	tumor	4.174
TGCT	tumor	5.6323
TGCT	tumor	5.2582
TGCT	tumor	6.4189
TGCT	tumor	4.5305
TGCT	tumor	6.2683
TGCT	tumor	5.0764
TGCT	tumor	5.9846
TGCT	tumor	5.3597
TGCT	tumor	5.5522
TGCT	tumor	5.7228
TGCT	tumor	5.8483
TGCT	tumor	4.8895
TGCT	tumor	4.9524
TGCT	tumor	5.9635
TGCT	tumor	5.0726
TGCT	tumor	4.5442
TGCT	tumor	5.49
TGCT	tumor	4.7608
TGCT	tumor	4.7661
TGCT	tumor	4.9607
TGCT	tumor	5.1595
TGCT	tumor	3.6589
TGCT	tumor	4.6023
TGCT	tumor	5.3075
TGCT	tumor	5.6608
TGCT	tumor	5.4036
TGCT	tumor	5.8878
TGCT	tumor	5.0644
TGCT	tumor	5.1997
TGCT	tumor	4.9486
TGCT	tumor	4.2181
TGCT	tumor	4.8973
TGCT	tumor	5.778
TGCT	tumor	5.4476
TGCT	tumor	5.0392
TGCT	tumor	4.8585
TGCT	tumor	2.5948
TGCT	tumor	4.7939
TGCT	tumor	5.4532
TGCT	tumor	6.0542
TGCT	tumor	4.9327
TGCT	tumor	5.2653
TGCT	tumor	5.3367
TGCT	tumor	5.1623
TGCT	tumor	5.0273
TGCT	tumor	5.5684
TGCT	tumor	5.0242
TGCT	tumor	5.7263
TGCT	tumor	5.3495
TGCT	tumor	4.8958
TGCT	tumor	5.7225
TGCT	tumor	4.2818
TGCT	tumor	4.4463
TGCT	tumor	5.0148
TGCT	tumor	4.976
TGCT	tumor	4.5205
TGCT	tumor	4.5856
TGCT	tumor	3.9194
THCA	normal	4.5602
THCA	normal	3.6382
THCA	normal	3.3148
THCA	normal	4.0952
THCA	normal	3.8269
THCA	normal	4.251
THCA	normal	2.6019
THCA	normal	3.449
THCA	normal	3.8551
THCA	normal	4.0162
THCA	normal	3.6509
THCA	normal	4.0816
THCA	normal	3.9393
THCA	normal	3.7464
THCA	normal	3.4984
THCA	normal	4.0242
THCA	normal	3.5174
THCA	normal	3.2065
THCA	normal	4.0645
THCA	normal	3.644
THCA	normal	3.6748
THCA	normal	3.7116
THCA	normal	3.7127
THCA	normal	3.9992
THCA	normal	3.9765
THCA	normal	3.6793
THCA	normal	3.4713
THCA	normal	3.9719
THCA	normal	3.9636
THCA	normal	4.3548
THCA	normal	3.5486
THCA	normal	4.6358
THCA	normal	4.0233
THCA	normal	4.1441
THCA	normal	4.2892
THCA	normal	3.1162
THCA	normal	3.9636
THCA	normal	3.7971
THCA	normal	4.5311
THCA	normal	3.7582
THCA	normal	3.8239
THCA	normal	4.8963
THCA	normal	4.0952
THCA	normal	3.4674
THCA	normal	3.9478
THCA	normal	3.6066
THCA	normal	4.1335
THCA	normal	4.3786
THCA	normal	3.7783
THCA	normal	3.7464
THCA	normal	3.47
THCA	normal	4.079
THCA	normal	4.0471
THCA	normal	3.5149
THCA	normal	3.4251
THCA	normal	4.2571
THCA	normal	4.1252
THCA	normal	4.1302
THCA	normal	3.4569
THCA	normal	4.1368
THCA	normal	4.2119
THCA	normal	3.9289
THCA	normal	3.832
THCA	normal	3.9534
THCA	normal	3.8421
THCA	normal	4.1335
THCA	normal	4.0653
THCA	normal	3.7867
THCA	normal	4.2862
THCA	normal	4.3924
THCA	normal	4.0662
THCA	normal	4.0985
THCA	normal	4.6645
THCA	normal	3.864
THCA	normal	4.1652
THCA	normal	3.6463
THCA	normal	3.6804
THCA	normal	3.1442
THCA	normal	4.3709
THCA	normal	3.2707
THCA	normal	3.8239
THCA	normal	3.644
THCA	normal	3.772
THCA	normal	3.1939
THCA	normal	4.1652
THCA	normal	4.7421
THCA	normal	4.1318
THCA	normal	4.2714
THCA	normal	3.9147
THCA	normal	4.1359
THCA	normal	4.4569
THCA	normal	3.991
THCA	normal	3.7313
THCA	normal	3.863
THCA	normal	3.4331
THCA	normal	3.5682
THCA	normal	3.9175
THCA	normal	4.1433
THCA	normal	4.0619
THCA	normal	4.0909
THCA	normal	4.0198
THCA	normal	4.2503
THCA	normal	4.0216
THCA	normal	3.644
THCA	normal	4.3583
THCA	normal	4.235
THCA	normal	4.3292
THCA	normal	3.2602
THCA	normal	4.7127
THCA	normal	4.2025
THCA	normal	3.7783
THCA	normal	4.322
THCA	normal	4.2556
THCA	normal	3.6905
THCA	normal	4.0816
THCA	normal	4.2212
THCA	normal	3.6905
THCA	normal	2.96
THCA	normal	3.8749
THCA	normal	4.2033
THCA	normal	4.4894
THCA	normal	3.9654
THCA	normal	3.7867
THCA	normal	4.2533
THCA	normal	3.9974
THCA	normal	4.2825
THCA	normal	4.0765
THCA	normal	3.6635
THCA	normal	4.1302
THCA	normal	4.6554
THCA	normal	5.2323
THCA	normal	3.4596
THCA	normal	3.6983
THCA	normal	4.2335
THCA	normal	4.3597
THCA	normal	4.554
THCA	normal	4.197
THCA	normal	4.7798
THCA	normal	3.6566
THCA	normal	3.6066
THCA	normal	3.6219
THCA	normal	3.5362
THCA	normal	3.8228
THCA	normal	4.1883
THCA	normal	4.5015
THCA	normal	4.435
THCA	normal	4.225
THCA	normal	4.4384
THCA	normal	4.6041
THCA	normal	3.6872
THCA	normal	4.4739
THCA	normal	4.6023
THCA	normal	4.7507
THCA	normal	4.0001
THCA	normal	4.4162
THCA	normal	3.8441
THCA	normal	4.1563
THCA	normal	3.6994
THCA	normal	4.3285
THCA	normal	4.2884
THCA	normal	4.2669
THCA	normal	4.6634
THCA	normal	4.215
THCA	normal	4.2995
THCA	normal	4.0118
THCA	normal	3.6928
THCA	normal	3.5009
THCA	normal	4.034
THCA	normal	4.4337
THCA	normal	3.6748
THCA	normal	3.794
THCA	normal	4.1836
THCA	normal	3.992
THCA	normal	4.1482
THCA	normal	4.0506
THCA	normal	4.0419
THCA	normal	3.8044
THCA	normal	4.2818
THCA	normal	4.1899
THCA	normal	3.5086
THCA	normal	3.8729
THCA	normal	3.8167
THCA	normal	-9.9658
THCA	normal	3.8769
THCA	normal	4.402
THCA	normal	3.4088
THCA	normal	4.2921
THCA	normal	4.3031
THCA	normal	4.6335
THCA	normal	4.6611
THCA	normal	3.868
THCA	normal	3.3745
THCA	normal	4.2593
THCA	normal	4.1652
THCA	normal	4.2335
THCA	normal	4.2639
THCA	normal	4.1604
THCA	normal	4.3335
THCA	normal	4.0994
THCA	normal	3.9365
THCA	normal	4.5405
THCA	normal	4.1604
THCA	normal	3.6393
THCA	normal	3.8729
THCA	normal	3.6725
THCA	normal	3.644
THCA	normal	4.1441
THCA	normal	3.6883
THCA	normal	4.1482
THCA	normal	4.5243
THCA	normal	3.8739
THCA	normal	3.4881
THCA	normal	4.2396
THCA	normal	4.034
THCA	normal	3.9308
THCA	normal	4.1351
THCA	normal	3.9617
THCA	normal	4.4874
THCA	normal	4.1539
THCA	normal	4.0782
THCA	normal	4.2335
THCA	normal	4.018
THCA	normal	4.4128
THCA	normal	3.1129
THCA	normal	4.5886
THCA	normal	3.9719
THCA	normal	3.8551
THCA	normal	4.162
THCA	normal	4.2973
THCA	normal	4.3555
THCA	normal	3.2766
THCA	normal	3.7982
THCA	normal	4.6776
THCA	normal	3.5337
THCA	normal	3.9346
THCA	normal	4.2803
THCA	normal	3.864
THCA	normal	3.864
THCA	normal	3.9719
THCA	normal	4.1939
THCA	normal	3.7593
THCA	normal	3.4894
THCA	normal	3.3506
THCA	normal	4.2973
THCA	normal	4.433
THCA	normal	4.1684
THCA	normal	3.6894
THCA	normal	4.0028
THCA	normal	4.2609
THCA	normal	4.0375
THCA	normal	3.5633
THCA	normal	3.74
THCA	normal	3.644
THCA	normal	4.4384
THCA	normal	3.7783
THCA	normal	4.0584
THCA	normal	4.0118
THCA	normal	4.0748
THCA	normal	4.3249
THCA	normal	3.9856
THCA	normal	4.774
THCA	normal	3.551
THCA	normal	3.7582
THCA	normal	4.4777
THCA	normal	4.0705
THCA	normal	4.5534
THCA	normal	4.1466
THCA	normal	3.8085
THCA	normal	4.0756
THCA	normal	3.5911
THCA	normal	3.4116
THCA	normal	4.1417
THCA	normal	3.8561
THCA	normal	3.8481
THCA	normal	3.837
THCA	normal	3.7804
THCA	normal	3.4398
THCA	normal	4.2987
THCA	normal	3.7709
THCA	tumor	4.6456
THCA	tumor	4.287
THCA	tumor	5.1895
THCA	tumor	5.4138
THCA	tumor	4.9175
THCA	tumor	4.2616
THCA	tumor	5.7706
THCA	tumor	4.7651
THCA	tumor	4.3618
THCA	tumor	4.9322
THCA	tumor	3.7646
THCA	tumor	4.4503
THCA	tumor	5.1173
THCA	tumor	4.5224
THCA	tumor	5.0721
THCA	tumor	4.8161
THCA	tumor	4.7242
THCA	tumor	4.865
THCA	tumor	5.0549
THCA	tumor	5.4793
THCA	tumor	4.6949
THCA	normal	4.5442
THCA	tumor	4.49
THCA	tumor	4.5681
THCA	tumor	5.1469
THCA	tumor	4.3555
THCA	normal	3.4856
THCA	tumor	4.686
THCA	normal	4.7082
THCA	tumor	4.6611
THCA	tumor	5.5157
THCA	normal	4.8525
THCA	tumor	3.506
THCA	tumor	4.4503
THCA	normal	4.6809
THCA	tumor	4.1019
THCA	normal	4.9928
THCA	tumor	3.8461
THCA	normal	4.3597
THCA	tumor	4.6854
THCA	normal	4.7077
THCA	tumor	4.3986
THCA	tumor	4.5473
THCA	tumor	4.2412
THCA	tumor	4.7517
THCA	normal	3.7603
THCA	tumor	4.4647
THCA	tumor	3.8876
THCA	normal	4.3632
THCA	tumor	4.4108
THCA	tumor	4.3903
THCA	tumor	3.4398
THCA	tumor	3.3506
THCA	tumor	4.6502
THCA	tumor	4.5072
THCA	tumor	4.6341
THCA	tumor	4.7835
THCA	tumor	4.7581
THCA	tumor	5.1899
THCA	tumor	4.7939
THCA	tumor	4.7214
THCA	tumor	5.0295
THCA	tumor	4.6041
THCA	tumor	5.31
THCA	tumor	4.7181
THCA	tumor	4.6341
THCA	tumor	4.3184
THCA	tumor	4.6485
THCA	tumor	4.8131
THCA	tumor	5.1111
THCA	tumor	5.1922
THCA	tumor	4.809
THCA	tumor	5.302
THCA	tumor	4.6433
THCA	tumor	4.2189
THCA	tumor	4.852
THCA	tumor	3.906
THCA	tumor	4.4868
THCA	tumor	4.47
THCA	tumor	4.1392
THCA	tumor	5.1206
THCA	tumor	4.7981
THCA	tumor	5.1371
THCA	tumor	4.5497
THCA	tumor	4.7187
THCA	tumor	4.3779
THCA	tumor	4.5211
THCA	tumor	2.7487
THCA	tumor	4.2001
THCA	tumor	5.1799
THCA	tumor	4.686
THCA	tumor	5.0777
THCA	tumor	4.9055
THCA	tumor	4.66
THCA	tumor	5.076
THCA	tumor	4.466
THCA	tumor	4.2571
THCA	tumor	4.8197
THCA	tumor	5.1301
THCA	tumor	5.235
THCA	tumor	5.067
THCA	tumor	4.6195
THCA	tumor	5.0875
THCA	tumor	5.3313
THCA	tumor	4.9828
THCA	tumor	4.855
THCA	tumor	5.2843
THCA	tumor	4.7049
THCA	tumor	5.3417
THCA	tumor	4.8704
THCA	tumor	4.6364
THCA	tumor	5.3629
THCA	tumor	5.1461
THCA	tumor	4.9704
THCA	tumor	4.5002
THCA	tumor	4.7318
THCA	tumor	4.1194
THCA	tumor	4.8405
THCA	tumor	4.6323
THCA	tumor	4.4758
THCA	tumor	4.6787
THCA	tumor	4.9691
THCA	tumor	5.0229
THCA	tumor	4.8131
THCA	tumor	5.0273
THCA	tumor	5.6115
THCA	tumor	4.4006
THCA	tumor	3.9346
THCA	tumor	4.5374
THCA	tumor	4.8968
THCA	tumor	4.6277
THCA	tumor	4.7709
THCA	tumor	4.9189
THCA	tumor	4.5392
THCA	tumor	4.9552
THCA	tumor	4.6651
THCA	tumor	4.9865
THCA	tumor	4.2624
THCA	tumor	4.7501
THCA	tumor	4.9463
THCA	tumor	4.4149
THCA	tumor	4.1796
THCA	tumor	5.073
THCA	tumor	4.4013
THCA	tumor	4.3285
THCA	tumor	4.3924
THCA	tumor	4.7539
THCA	tumor	4.2624
THCA	tumor	4.5534
THCA	tumor	4.1555
THCA	tumor	4.0807
THCA	tumor	4.2877
THCA	tumor	4.6317
THCA	tumor	3.865
THCA	tumor	4.1228
THCA	tumor	4.8802
THCA	tumor	4.7619
THCA	tumor	4.4803
THCA	tumor	3.9856
THCA	tumor	4.0935
THCA	tumor	4.5892
THCA	tumor	4.3534
THCA	tumor	3.7496
THCA	tumor	4.309
THCA	tumor	4.4784
THCA	tumor	4.7576
THCA	tumor	4.7851
THCA	tumor	4.284
THCA	tumor	4.7474
THCA	tumor	4.6242
THCA	tumor	4.3321
THCA	tumor	4.8788
THCA	tumor	4.1571
THCA	tumor	5.2231
THCA	tumor	5.7282
THCA	normal	4.7939
THCA	tumor	4.8655
THCA	tumor	4.8233
THCA	tumor	4.8934
THCA	tumor	4.9865
THCA	tumor	4.6404
THCA	tumor	4.8202
THCA	tumor	5.0299
THCA	tumor	4.85
THCA	tumor	4.3917
THCA	tumor	4.533
THCA	tumor	4.6502
THCA	tumor	4.783
THCA	normal	5.1457
THCA	tumor	3.8075
THCA	tumor	4.6809
THCA	tumor	4.97
THCA	tumor	4.2699
THCA	tumor	4.314
THCA	tumor	3.8218
THCA	tumor	4.3827
THCA	tumor	3.9783
THCA	tumor	4.8345
THCA	tumor	3.9223
THCA	tumor	4.6804
THCA	tumor	4.5723
THCA	tumor	4.3779
THCA	tumor	4.2126
THCA	tumor	4.1482
THCA	tumor	4.2736
THCA	tumor	5.1855
THCA	tumor	4.5386
THCA	tumor	4.7893
THCA	tumor	4.7919
THCA	tumor	4.5367
THCA	tumor	4.4423
THCA	tumor	4.9556
THCA	tumor	4.7247
THCA	tumor	4.7971
THCA	tumor	5.0734
THCA	tumor	4.4397
THCA	tumor	5.3284
THCA	tumor	4.8924
THCA	tumor	4.7394
THCA	tumor	4.7044
THCA	tumor	4.7242
THCA	tumor	4.3583
THCA	tumor	3.1507
THCA	tumor	4.3653
THCA	tumor	5.1631
THCA	tumor	4.6972
THCA	tumor	4.4647
THCA	tumor	4.8798
THCA	tumor	4.7198
THCA	tumor	4.6271
THCA	tumor	4.8012
THCA	tumor	4.9407
THCA	tumor	4.7645
THCA	tumor	4.7148
THCA	tumor	5.3985
THCA	normal	4.5015
THCA	tumor	4.964
THCA	normal	4.1962
THCA	tumor	4.6497
THCA	normal	4.8405
THCA	tumor	4.5772
THCA	tumor	4.3979
THCA	tumor	3.8279
THCA	tumor	4.6148
THCA	normal	4.2103
THCA	tumor	4.8812
THCA	tumor	4.9649
THCA	normal	4.7049
THCA	tumor	5.5841
THCA	normal	4.6617
THCA	tumor	5.3824
THCA	normal	4.6422
THCA	tumor	4.441
THCA	tumor	4.3827
THCA	normal	4.2404
THCA	tumor	4.6159
THCA	normal	4.9026
THCA	tumor	4.3716
THCA	normal	4.1915
THCA	tumor	4.862
THCA	normal	4.3442
THCA	tumor	4.686
THCA	normal	4.347
THCA	tumor	4.6905
THCA	normal	4.3456
THCA	tumor	4.4169
THCA	normal	3.8279
THCA	tumor	4.9218
THCA	normal	4.5589
THCA	tumor	5.1567
THCA	normal	4.0541
THCA	tumor	5.533
THCA	tumor	4.6053
THCA	normal	4.2204
THCA	tumor	4.3979
THCA	normal	4.2586
THCA	tumor	4.3133
THCA	normal	3.7432
THCA	tumor	4.7624
THCA	normal	3.928
THCA	tumor	3.8105
THCA	normal	4.479
THCA	tumor	4.1392
THCA	normal	4.1194
THCA	tumor	3.6136
THCA	normal	3.8126
THCA	tumor	3.7421
THCA	tumor	4.5898
THCA	normal	3.7105
THCA	tumor	4.9218
THCA	normal	4.5577
THCA	tumor	2.7826
THCA	normal	4.0242
THCA	tumor	4.5608
THCA	normal	4.1844
THCA	tumor	4.6776
THCA	normal	3.795
THCA	tumor	4.6189
THCA	normal	4.6781
THCA	tumor	4.6282
THCA	tumor	5.2994
THCA	tumor	3.9213
THCA	tumor	5.1656
THCA	tumor	5.1664
THCA	tumor	3.4398
THCA	tumor	4.7955
THCA	tumor	4.8415
THCA	tumor	4.0198
THCA	tumor	4.3702
THCA	tumor	5.0674
THCA	tumor	4.3999
THCA	tumor	4.6781
THCA	tumor	4.4673
THCA	tumor	5.1611
THCA	tumor	5.1962
THCA	normal	4.6479
THCA	tumor	4.2358
THCA	normal	4.2488
THCA	tumor	5.3005
THCA	normal	4.6029
THCA	tumor	4.866
THCA	normal	4.178
THCA	tumor	4.5862
THCA	normal	4.9098
THCA	tumor	4.7016
THCA	tumor	3.3105
THCA	tumor	4.1094
THCA	normal	3.5237
THCA	tumor	5.3013
THCA	tumor	5.142
THCA	tumor	4.6142
THCA	tumor	3.8064
THCA	tumor	4.6277
THCA	tumor	4.7767
THCA	tumor	4.0575
THCA	tumor	4.306
THCA	tumor	4.7099
THCA	tumor	4.9533
THCA	tumor	3.5411
THCA	tumor	4.8827
THCA	tumor	4.4476
THCA	tumor	5.0726
THCA	tumor	3.1129
THCA	tumor	5.1014
THCA	tumor	5.0773
THCA	tumor	4.2899
THCA	tumor	4.991
THCA	tumor	4.2751
THCA	tumor	4.8043
THCA	tumor	5.291
THCA	tumor	4.4443
THCA	tumor	3.8837
THCA	tumor	3.5899
THCA	tumor	4.5796
THCA	tumor	4.5485
THCA	tumor	4.857
THCA	tumor	4.6183
THCA	tumor	3.9801
THCA	tumor	4.5066
THCA	tumor	4.6018
THCA	tumor	5.3205
THCA	tumor	4.2335
THCA	tumor	4.5392
THCA	tumor	4.8324
THCA	tumor	4.554
THCA	tumor	4.3569
THCA	tumor	4.8871
THCA	tumor	4.2434
THCA	tumor	4.7038
THCA	tumor	4.8228
THCA	tumor	5.2438
THCA	tumor	4.2041
THCA	tumor	4.6236
THCA	tumor	4.7719
THCA	tumor	5.1482
THCA	tumor	4.248
THCA	tumor	5.1918
THCA	tumor	4.7263
THCA	tumor	4.5473
THCA	tumor	4.2048
THCA	tumor	4.5644
THCA	tumor	4.2758
THCA	tumor	3.0825
THCA	tumor	4.4868
THCA	tumor	3.3321
THCA	tumor	4.6685
THCA	normal	3.9496
THCA	tumor	3.4648
THCA	tumor	4.5066
THCA	tumor	3.7699
THCA	tumor	4.2025
THCA	tumor	4.373
THCA	tumor	4.2899
THCA	tumor	5.3519
THCA	tumor	4.6983
THCA	tumor	4.0884
THCA	tumor	4.5148
THCA	tumor	3.6748
THCA	tumor	4.1676
THCA	tumor	4.0748
THCA	tumor	4.84
THCA	tumor	4.1053
THCA	tumor	4.8053
THCA	tumor	3.8208
THCA	tumor	4.5473
THCA	tumor	5.0614
THCA	tumor	4.6999
THCA	tumor	4.7426
THCA	tumor	4.7517
THCA	tumor	4.4855
THCA	tumor	5.5598
THCA	tumor	4.6832
THCA	tumor	4.1931
THCA	normal	4.1441
THCA	tumor	4.3413
THCA	tumor	4.8505
THCA	tumor	3.7496
THCA	tumor	4.4608
THCA	tumor	4.728
THCA	tumor	3.7324
THCA	normal	4.5856
THCA	tumor	5.1065
THCA	tumor	4.8895
THCA	tumor	4.1425
THCA	tumor	4.6497
THCA	tumor	4.1716
THCA	tumor	5.2142
THCA	tumor	4.4693
THCA	tumor	4.7399
THCA	tumor	5.1748
THCA	tumor	4.8074
THCA	tumor	4.916
THCA	tumor	4.773
THCA	tumor	5.2331
THCA	tumor	4.7209
THCA	tumor	5.3016
THCA	tumor	4.174
THCA	tumor	4.8028
THCA	tumor	5.2717
THCA	tumor	5.5339
THCA	tumor	4.8812
THCA	tumor	5.3281
THCA	tumor	4.546
THCA	tumor	4.8485
THCA	normal	4.0189
THCA	tumor	4.5318
THCA	tumor	5.0348
THCA	tumor	5.5868
THCA	tumor	5.0264
THCA	tumor	4.1343
THCA	tumor	4.6764
THCA	tumor	4.4013
THCA	normal	4.4304
THCA	tumor	4.2965
THCA	tumor	4.3097
THCA	tumor	4.2518
THCA	tumor	4.4803
THCA	tumor	5.0104
THCA	tumor	2.4252
THCA	tumor	4.4549
THCA	tumor	4.2751
THCA	tumor	4.2126
THCA	tumor	4.4621
THCA	tumor	4.3772
THCA	tumor	5.2289
THCA	tumor	4.8294
THCA	tumor	3.9487
THCA	tumor	5.3712
THCA	tumor	5.1567
THCA	tumor	4.8807
THCA	tumor	4.8172
THCA	tumor	4.4196
THCA	tumor	4.637
THCA	tumor	4.1883
THCA	tumor	3.9728
THCA	tumor	4.5571
THCA	tumor	4.4156
THCA	tumor	4.9658
THCA	tumor	4.4732
THCA	tumor	4.6949
THCA	tumor	4.2899
THCA	tumor	5.4175
THCA	tumor	4.2795
THCA	tumor	4.6781
THCA	tumor	3.8239
THCA	tumor	4.8871
THCA	tumor	4.0799
THCA	tumor	4.131
THCA	tumor	3.8054
THCA	tumor	4.5503
THCA	tumor	4.8223
THCA	tumor	4.4074
THCA	tumor	4.6497
THCA	tumor	4.1433
THCA	tumor	3.4237
THCA	tumor	4.4423
THCA	tumor	4.677
THCA	normal	4.5129
THCA	tumor	4.9677
THCA	tumor	5.1375
THCA	tumor	3.8847
THCA	tumor	4.7856
THCA	tumor	4.1433
THCA	tumor	5.153
THCA	tumor	4.0994
THCA	tumor	4.4977
THCA	tumor	5.2265
THCA	tumor	4.7913
THCA	tumor	4.6832
THCA	tumor	4.8385
THCA	normal	4.4437
THCA	tumor	5.0202
THCA	tumor	5.429
THCA	normal	4.9552
THCA	tumor	4.784
THCA	tumor	4.2488
THCA	normal	4.5638
THCA	tumor	4.0348
THCA	tumor	4.3979
THCA	tumor	4.7528
THCA	tumor	4.8915
THCA	tumor	4.5192
THCA	tumor	4.4397
THCA	tumor	3.2572
THCA	tumor	4.597
THCA	tumor	4.5886
THCA	tumor	4.3256
THCA	tumor	4.6742
THCA	tumor	4.7033
THCA	tumor	5.3834
THCA	tumor	4.073
THCA	tumor	4.6479
THCA	tumor	4.1684
THCA	tumor	4.4404
THCA	tumor	4.8263
THCA	tumor	4.6288
THCA	tumor	4.4476
THCA	tumor	5.0794
THCA	tumor	4.0153
THCA	tumor	2.1345
THCA	tumor	3.5779
THCA	normal	4.4958
THCA	tumor	4.2877
THCA	normal	4.5261
THCA	tumor	3.945
THCA	normal	4.5091
THCA	tumor	5.3796
THCA	tumor	4.7242
THCA	tumor	4.8734
THCA	tumor	4.8615
THCA	tumor	4.4216
THCA	tumor	4.3392
THCA	tumor	4.6994
THCA	tumor	4.0118
THCA	tumor	4.6265
THCA	tumor	4.8987
THCA	tumor	4.2396
THCA	tumor	4.2684
THCA	tumor	4.8125
THCA	tumor	5.1871
THCA	tumor	4.6083
THCA	tumor	4.2001
THCA	tumor	4.7619
THYM	normal	2.3981
THYM	normal	6.0473
THYM	normal	4.1748
THYM	normal	0.0718
